name	N	ws	avg	std	rel_std	minv	maxv	amp
numba_didatic_mwsd	100	1	0.0012743453310880188	8.964686192921936e-06	0.7034738523558608	0.0012654549936996773	0.0012866180040873587	2.1163010387681425e-05
numba_didatic_mwsd	100	3	0.0015256773331202567	4.331236395927853e-05	2.838894110768346	0.0014708629896631464	0.0015767590084578842	0.00010589601879473776
numba_didatic_mwsd	100	5	0.0018725070015837748	5.938757675554249e-05	3.1715543229110605	0.001820923003833741	0.0019556979968911037	0.00013477499305736274
numba_didatic_mwsd	100	7	0.002308536000782624	9.890686799115026e-05	4.284397902290436	0.0022294340014923364	0.0024479919957229868	0.00021855799423065037
numba_didatic_mwsd	100	9	0.0030217966656588637	4.020272476401348e-05	1.3304245524159977	0.002990676002809778	0.003078563997405581	8.788799459580332e-05
numba_didatic_mwsd	100	11	0.003961237671319395	0.00012038616550567127	3.0391048327472223	0.003792874005739577	0.004067317000590265	0.0002744429948506877
numba_didatic_mwsd	100	13	0.004337618340893338	0.00033427063793790986	7.706317422778749	0.0039056950045051053	0.004719974007457495	0.0008142790029523894
numba_didatic_mwsd	100	15	0.005022506331442855	0.0004226281044783411	8.414685350071611	0.004480058996705338	0.00551106600323692	0.0010310070065315813
numba_didatic_mwsd	100	17	0.0065296066653293865	0.0003722197283250735	5.7004923482063505	0.006011802994180471	0.006870550001622178	0.000858747007441707
numba_didatic_mwsd	100	19	0.008165027999590771	0.001338882870261069	16.39777439009607	0.006310532000497915	0.009423251001862809	0.003112719001364894
numba_didatic_mwsd	100	21	0.011405298670676226	0.0012397301267458637	10.869773449539656	0.009779200991033576	0.01278601901140064	0.0030068180203670636
numba_didatic_mwsd	100	23	0.009395264666333484	0.00034603905896580546	3.683121990227527	0.009019539997098036	0.009854674004600383	0.0008351340075023472
numba_didatic_mwsd	100	25	0.010188373329583555	0.0015296655714517374	15.013835103687368	0.00877867199596949	0.01231427000311669	0.0035355980071472004
numba_didatic_mwsd	100	27	0.012295102996480031	0.0014529685589980473	11.817457400836888	0.010965036999550648	0.014316553992102854	0.003351516992552206
numba_didatic_mwsd	100	29	0.01455406766520658	0.0015720403837870972	10.801381579015654	0.013073597001493908	0.01673065999057144	0.003657062989077531
numba_didatic_mwsd	100	31	0.014141083331196569	0.00016066707340321664	1.1361723118395735	0.013932550995377824	0.01432349398965016	0.00039094299427233636
numba_didatic_mwsd	100	33	0.017192721667621907	0.0014062018510171159	8.179053195895897	0.015741454000817612	0.019095840994850732	0.0033543869940331206
numba_didatic_mwsd	100	35	0.016433104998820152	0.0010466970451070128	6.369441716475143	0.015139765993808396	0.017703327001072466	0.00256356100726407
numba_didatic_mwsd	100	37	0.01990887366506892	0.0009735887651918536	4.890225241119803	0.01859710499411449	0.020927056000800803	0.002329951006686315
numba_didatic_mwsd	100	39	0.021255017670531135	0.0008402769814107166	3.9533111401535677	0.020397175001562573	0.022396103013306856	0.001998928011744283
numba_didatic_mwsd	100	41	0.02259533933829516	0.0008823742388924865	3.905116120106309	0.021746518003055826	0.023811901002773084	0.002065382999717258
numba_didatic_mwsd	100	43	0.02444097399711609	0.001150729222811738	4.70819707491002	0.023170465996372513	0.025956922996556386	0.002786457000183873
numba_didatic_mwsd	100	45	0.024385849998604197	0.0006493409827991033	2.6627777290365944	0.023768180995830335	0.02528318201075308	0.0015150010149227455
numba_didatic_mwsd	100	47	0.028722064327060554	0.001239735565210599	4.316317765650917	0.027569232988753356	0.03044244299235288	0.0028732100035995245
numba_didatic_mwsd	100	49	0.05812128166144248	0.01097358902398865	18.880500756865626	0.043410739992395975	0.0697578440012876	0.02634710400889162
numba_didatic_mwsd	100	51	0.033080079665523954	0.002708166578700803	8.186699083204607	0.03109588699589949	0.03690916100458708	0.005813274008687586
numba_didatic_mwsd	100	53	0.03531729633202	0.0022104710522025633	6.258890916852167	0.032408571991254576	0.03776350800762884	0.005354936016374268
numba_didatic_mwsd	100	55	0.04316470833146013	0.00244003654692226	5.652850769163812	0.03981416398892179	0.0455548629979603	0.005740699009038508
numba_didatic_mwsd	100	57	0.0420190676668426	0.0018747427654090586	4.461647698310129	0.0393685099988943	0.0433981859969208	0.004029675998026505
numba_didatic_mwsd	100	59	0.042288708330791756	0.0021100516119416687	4.989633628524126	0.04041434200189542	0.04523674699885305	0.00482240499695763
numba_didatic_mwsd	200	1	0.007817078333270425	0.0031696027461521224	40.54715343790163	0.005099186004372314	0.012262991993338801	0.007163805988966487
numba_didatic_mwsd	200	3	0.007463009664206766	0.0022699227189053052	30.41564758775604	0.0051621530001284555	0.010552088991971686	0.005389935991843231
numba_didatic_mwsd	200	5	0.006888620332271482	0.0009556241260163179	13.872503925633051	0.005645002005621791	0.00796856298984494	0.0023235609842231497
numba_didatic_mwsd	200	7	0.006717023662834738	0.00018866679445354422	2.8087856158291764	0.006456018993048929	0.006895485988934524	0.0004394669958855957
numba_didatic_mwsd	200	9	0.01416913433058653	0.0014614849930895811	10.314567982708109	0.012249552994035184	0.01579248599591665	0.0035429330018814653
numba_didatic_mwsd	200	11	0.014598044673524177	0.001334381584266925	9.140824090551204	0.012755226009176113	0.015871414012508467	0.003116188003332354
numba_didatic_mwsd	200	13	0.024937364001137514	0.002581007107595817	10.349959632774677	0.022133503007353283	0.02836319399648346	0.006229690989130177
numba_didatic_mwsd	200	15	0.02085465533309616	0.001814822869197048	8.702243409014482	0.01888418999442365	0.023264079994987696	0.004379890000564046
numba_didatic_mwsd	200	17	0.021778331332219143	0.000402549872874773	1.8483963106908725	0.021274580009048805	0.022259870995185338	0.0009852909861365333
